CustomerID,OrderID,Age,AgeGroup,Gender,IncomeLevel,OrderFrequency,Location,PreferredCuisine
2774,1DAD,55,46+,Female,Medium,High,Bangalore,Mughlai
2775,4EFC,54,46+,Male,Medium,High,Bangalore,Chinese
2776,144D,38,36-45,Male,Medium,Medium,Bangalore,Snacks
2777,77B5,19,18-25,Male,Low,Medium,Bangalore,Desserts
2778,A4F5,38,36-45,Female,Medium,High,Bangalore,Tandoor
2779,4F73,43,36-45,Female,Low,Medium,Bangalore,Mughlai
2780,8366,24,18-25,Male,Medium,Medium,Bangalore,Desserts
2781,8F58,31,26-35,Male,Medium,Low,Bangalore,North Indian
2782,247C,29,26-35,Female,Low,Medium,Bangalore,Snacks
2783,B50,31,26-35,Male,Low,Medium,Bangalore,Lucknowi
2784,3376,27,26-35,Male,Medium,Low,Bangalore,Desserts
2785,C4B3,47,46+,Male,Medium,Medium,Bangalore,Lucknowi
2786,31BD,51,46+,Male,Low,Low,Bangalore,South Indian
2787,8633,43,36-45,Female,Low,High,Bangalore,Biryani
2788,83EA,49,46+,Male,Low,Medium,Bangalore,Chinese
2789,5956,42,36-45,Female,Low,Low,Bangalore,Gujarati
2790,3241,27,26-35,Male,Medium,High,Bangalore,Gujarati
2791,A64C,53,46+,Female,High,Medium,Bangalore,Chinese
2792,B6D2,40,36-45,Female,Low,Medium,Bangalore,Chinese
2793,1623,30,26-35,Male,High,Low,Bangalore,Chinese
2794,7EA,18,18-25,Male,Low,Medium,Bangalore,Punjabi
2795,4DFA,59,46+,Female,Medium,Medium,Bangalore,Snacks
2796,A667,28,26-35,Male,High,Medium,Bangalore,Punjabi
2797,9A32,19,18-25,Female,Medium,Low,Bangalore,Mughlai
2798,917D,25,18-25,Female,Low,Low,Bangalore,Tandoor
2799,B8AA,31,26-35,Female,Low,High,Bangalore,Tandoor
2800,18C0,18,18-25,Female,Low,High,Bangalore,South Indian
2801,604,39,36-45,Male,High,Low,Bangalore,Punjabi
2802,8198,24,18-25,Male,Medium,Low,Bangalore,Gujarati
2803,1ACA,20,18-25,Male,Medium,Medium,Bangalore,Punjabi
2804,17DB,46,46+,Male,Low,Medium,Bangalore,Punjabi
2805,5EF3,31,26-35,Male,Medium,Low,Bangalore,Mughlai
2806,4A1B,57,46+,Female,High,High,Bangalore,Chinese
2807,AFD4,43,36-45,Male,High,Low,Bangalore,Gujarati
2808,6957,50,46+,Female,High,High,Bangalore,Lucknowi
2809,BFB4,34,26-35,Female,Low,Low,Bangalore,Tandoor
2810,8B3F,49,46+,Female,Medium,High,Bangalore,North Indian
2811,9155,25,18-25,Female,Medium,Low,Bangalore,Lucknowi
2812,3D8C,37,36-45,Female,Medium,Medium,Bangalore,North Indian
2813,D3FA,41,36-45,Male,Medium,Low,Bangalore,Tandoor
2814,70F5,29,26-35,Female,High,High,Bangalore,Snacks
2815,8011,54,46+,Female,Medium,Low,Bangalore,South Indian
2816,7CB8,42,36-45,Male,Medium,Low,Bangalore,Tandoor
2817,B38B,25,18-25,Female,High,High,Bangalore,Tandoor
2818,8F9E,32,26-35,Female,Medium,Low,Bangalore,North Indian
2819,9D2B,32,26-35,Male,Low,Low,Bangalore,Punjabi
2820,5AAD,34,26-35,Female,High,Medium,Bangalore,Desserts
2821,1B03,38,36-45,Female,Medium,Low,Bangalore,Desserts
2822,9B27,50,46+,Female,Medium,Low,Bangalore,Snacks
2823,6B51,35,26-35,Male,Medium,High,Bangalore,Snacks
2824,A085,22,18-25,Female,Low,High,Bangalore,Gujarati
2825,56AA,57,46+,Female,Low,High,Bangalore,Biryani
2826,2E2A,53,46+,Male,Low,Low,Bangalore,Chinese
2827,FC1,39,36-45,Male,Medium,Medium,Bangalore,South Indian
2828,9107,23,18-25,Female,Medium,Medium,Bangalore,Punjabi
2829,8464,34,26-35,Male,Medium,Low,Bangalore,Tandoor
2830,9AF2,25,18-25,Female,Medium,High,Bangalore,Desserts
2831,DD00,45,36-45,Male,Medium,Low,Bangalore,North Indian
2832,4CCE,46,46+,Female,Low,Medium,Bangalore,Snacks
2833,AD08,20,18-25,Male,Medium,High,Bangalore,North Indian
2834,6561,31,26-35,Male,Medium,Low,Bangalore,Gujarati
2835,D02F,38,36-45,Male,Low,Medium,Bangalore,Gujarati
2836,6932,48,46+,Female,Medium,High,Bangalore,Punjabi
2837,A49A,46,46+,Male,Low,Medium,Bangalore,Snacks
2838,7008,25,18-25,Female,High,Medium,Bangalore,Biryani
2839,41F5,28,26-35,Male,High,Low,Bangalore,Desserts
2840,8C6A,58,46+,Female,Medium,Medium,Bangalore,North Indian
2841,A598,49,46+,Female,Medium,Medium,Bangalore,South Indian
2842,1812,33,26-35,Male,Medium,Medium,Bangalore,Desserts
2843,ACDC,19,18-25,Female,Medium,Low,Bangalore,Tandoor
2844,CF60,36,36-45,Male,Low,High,Bangalore,Lucknowi
2845,B01D,49,46+,Female,Medium,High,Bangalore,Gujarati
2846,ABBE,43,36-45,Male,High,Low,Bangalore,Chinese
2847,C775,40,36-45,Male,Medium,Low,Bangalore,Snacks
2848,A1A8,49,46+,Female,Low,Medium,Bangalore,Tandoor
2849,BAA4,41,36-45,Female,Low,Low,Bangalore,Snacks
2850,3CE8,46,46+,Female,Low,High,Bangalore,Tandoor
2851,4C17,41,36-45,Male,Medium,Medium,Bangalore,Punjabi
2852,7C6,23,18-25,Male,Medium,Medium,Bangalore,North Indian
2853,D6C5,38,36-45,Female,Medium,High,Bangalore,South Indian
2854,CFAA,29,26-35,Male,High,Low,Bangalore,North Indian
2855,C72D,38,36-45,Male,Medium,Low,Bangalore,Mughlai
2856,CDA0,37,36-45,Male,Low,Low,Bangalore,Gujarati
2857,2D99,22,18-25,Male,Medium,Medium,Bangalore,Tandoor
2858,3922,39,36-45,Male,Low,High,Bangalore,Desserts
2859,E19D,46,46+,Female,Medium,High,Bangalore,Punjabi
2860,3EFA,40,36-45,Male,Low,Medium,Bangalore,Lucknowi
2861,632B,47,46+,Female,Medium,Medium,Bangalore,Snacks
2862,D229,51,46+,Male,Medium,Medium,Bangalore,Chinese
2863,218D,58,46+,Male,High,Low,Bangalore,South Indian
2864,8D35,26,26-35,Female,Low,Low,Bangalore,North Indian
2865,536C,51,46+,Male,Low,Low,Bangalore,Lucknowi
2866,179B,37,36-45,Male,Medium,High,Bangalore,Tandoor
2867,A229,57,46+,Male,Medium,Medium,Bangalore,Mughlai
2868,A8FB,25,18-25,Female,Medium,Medium,Bangalore,Biryani
2869,95B6,54,46+,Male,Medium,Medium,Bangalore,Tandoor
2870,BD23,28,26-35,Female,Medium,Medium,Bangalore,Mughlai
2871,3A89,36,36-45,Female,Medium,Low,Bangalore,Gujarati
2872,41A1,30,26-35,Female,Medium,Low,Bangalore,Biryani
2873,9566,45,36-45,Male,Medium,Medium,Bangalore,Desserts
2874,CC88,20,18-25,Male,High,Low,Bangalore,North Indian
2875,74D8,37,36-45,Female,Medium,High,Bangalore,North Indian
2876,DD97,32,26-35,Male,Low,Medium,Bangalore,Punjabi
2877,AB97,22,18-25,Male,Low,Low,Bangalore,Biryani
2878,8A34,35,26-35,Female,High,Low,Bangalore,North Indian
2879,2656,38,36-45,Male,Medium,High,Bangalore,Chinese
2880,1C54,43,36-45,Female,Medium,Low,Bangalore,Snacks
2881,310E,32,26-35,Male,Medium,Medium,Bangalore,Biryani
2882,5BCA,23,18-25,Female,Medium,Low,Bangalore,South Indian
2883,9DCA,39,36-45,Male,Low,Medium,Bangalore,Gujarati
2884,1420,26,26-35,Female,High,High,Bangalore,Desserts
2885,BEC 1.00,60,46+,Male,Medium,Low,Bangalore,Mughlai
2886,708B,28,26-35,Male,Medium,High,Bangalore,Biryani
2887,4142,53,46+,Female,Low,Medium,Bangalore,South Indian
2888,228A,58,46+,Male,Medium,High,Bangalore,South Indian
2889,6811,30,26-35,Male,Low,Low,Bangalore,Chinese
2890,9999,49,46+,Male,Medium,Medium,Bangalore,Lucknowi
2891,D674,39,36-45,Female,Low,Low,Bangalore,Mughlai
2892,B99B,31,26-35,Female,Medium,Medium,Bangalore,South Indian
2893,8753,21,18-25,Female,Medium,Medium,Bangalore,Chinese
2894,A62A,20,18-25,Female,Medium,Medium,Bangalore,Biryani
2895,B96A,18,18-25,Female,Medium,Medium,Bangalore,Snacks
2896,3419,52,46+,Female,Low,High,Bangalore,Tandoor
2897,3311,56,46+,Male,High,Medium,Bangalore,Mughlai
2898,C06,26,26-35,Female,Low,Medium,Bangalore,Tandoor
2899,C7E2,19,18-25,Male,High,Low,Bangalore,North Indian
2900,7732,25,18-25,Female,High,Low,Bangalore,Mughlai
2901,1677,53,46+,Male,Low,Medium,Bangalore,North Indian
2902,5B19,23,18-25,Male,Low,Low,Bangalore,North Indian
2903,5BAC,59,46+,Female,Low,High,Bangalore,North Indian
2904,49F8,37,36-45,Male,High,Low,Bangalore,Punjabi
2905,99BB,28,26-35,Female,Medium,Low,Bangalore,Tandoor
2906,506F,25,18-25,Female,Medium,Low,Bangalore,Tandoor
2907,7450,44,36-45,Female,Low,High,Bangalore,Desserts
2908,8720,39,36-45,Female,Medium,Medium,Bangalore,Desserts
2909,124A,21,18-25,Male,Medium,High,Bangalore,North Indian
2910,2887,30,26-35,Female,Medium,Medium,Bangalore,Mughlai
2911,BE42,37,36-45,Male,Low,Low,Bangalore,Desserts
2912,A5A3,23,18-25,Male,High,Medium,Bangalore,Punjabi
2913,9D9C,21,18-25,Male,Low,Low,Bangalore,Mughlai
2914,BE89,48,46+,Male,Medium,High,Bangalore,Punjabi
2915,182F,41,36-45,Female,Low,Medium,Bangalore,Chinese
2916,10D6,38,36-45,Male,Medium,Low,Bangalore,Desserts
2917,7638,21,18-25,Female,Medium,Medium,Bangalore,Punjabi
2918,A22D,20,18-25,Male,Low,Low,Bangalore,Chinese
2919,102A,46,46+,Female,Medium,High,Bangalore,North Indian
2920,5A45,42,36-45,Female,Low,High,Bangalore,Chinese
2921,472E,42,36-45,Male,Medium,High,Bangalore,Biryani
2922,9.00E+75,25,18-25,Female,Low,Medium,Bangalore,Chinese
2923,43CF,57,46+,Male,Medium,Medium,Bangalore,South Indian
2924,CEAD,35,26-35,Female,Medium,Medium,Bangalore,Tandoor
2925,A62C,50,46+,Male,Low,Low,Bangalore,Biryani
2926,A563,39,36-45,Male,Medium,High,Bangalore,Lucknowi
2927,C3A1,20,18-25,Male,Medium,Medium,Bangalore,Snacks
2928,158C,58,46+,Male,High,Medium,Bangalore,South Indian
2929,BA4D,47,46+,Female,Medium,Medium,Bangalore,South Indian
2930,BE99,33,26-35,Female,Medium,Low,Bangalore,Chinese
2931,438E,20,18-25,Male,High,Medium,Bangalore,Punjabi
2932,CF10,36,36-45,Female,Medium,Low,Bangalore,North Indian
2933,828A,54,46+,Male,Medium,Medium,Bangalore,Tandoor
2934,81FF,55,46+,Male,Medium,High,Bangalore,Gujarati
2935,36EF,27,26-35,Female,Medium,Low,Bangalore,North Indian
2936,3A88,44,36-45,Male,High,Medium,Bangalore,South Indian
2937,B8BB,25,18-25,Male,Medium,Medium,Bangalore,Gujarati
2938,1FA6,41,36-45,Female,Medium,High,Bangalore,North Indian
2939,6.00E+63,41,36-45,Male,Medium,Low,Bangalore,Gujarati
2940,CFDE,28,26-35,Male,Low,Low,Bangalore,Snacks
2941,A75,52,46+,Male,High,Low,Bangalore,Mughlai
2942,6AAE,31,26-35,Female,Low,Medium,Bangalore,Biryani
2943,9545,25,18-25,Male,Medium,Medium,Bangalore,Biryani
2944,131B,22,18-25,Male,Low,Medium,Bangalore,Mughlai
2945,D08F,23,18-25,Male,High,Low,Bangalore,Tandoor
2946,70C0,28,26-35,Female,High,High,Bangalore,Desserts
2947,8F4,56,46+,Female,High,Medium,Bangalore,Tandoor
2948,E263,54,46+,Male,High,Low,Bangalore,Desserts
2949,2344,42,36-45,Male,Medium,Low,Bangalore,Chinese
2950,60A2,52,46+,Female,Medium,Low,Bangalore,Biryani
2951,4326,54,46+,Female,Low,Low,Bangalore,Mughlai
2952,626B,30,26-35,Male,Low,Medium,Bangalore,South Indian
2953,41D,39,36-45,Male,Medium,High,Bangalore,Desserts
2954,745E,56,46+,Female,High,High,Bangalore,Tandoor
2955,B48,21,18-25,Female,High,High,Bangalore,Biryani
2956,5A1D,19,18-25,Female,Medium,Low,Bangalore,Gujarati
2957,821E,27,26-35,Female,Low,Low,Bangalore,Desserts
2958,37AA,39,36-45,Female,Medium,Medium,Bangalore,Tandoor
2959,B752,28,26-35,Female,High,Medium,Bangalore,Lucknowi
2960,753,57,46+,Male,High,Medium,Bangalore,Lucknowi
2961,BC5C,53,46+,Female,Low,Low,Bangalore,Lucknowi
2962,3C94,40,36-45,Female,Medium,Low,Bangalore,Mughlai
2963,9561,44,36-45,Male,Low,Medium,Bangalore,Snacks
2964,E1CF,35,26-35,Female,Low,High,Bangalore,Gujarati
2965,CFD6,20,18-25,Female,Medium,Low,Bangalore,Gujarati
2966,1414,42,36-45,Male,High,Low,Bangalore,Punjabi
2967,11B5,44,36-45,Male,Medium,Medium,Bangalore,Snacks
2968,4A3,49,46+,Male,Low,Low,Bangalore,Punjabi
2969,518F,60,46+,Male,Low,Low,Bangalore,Gujarati
2970,C770,45,36-45,Female,High,Low,Bangalore,Lucknowi
2971,1606,55,46+,Female,Low,Medium,Bangalore,Punjabi
2972,DD4F,44,36-45,Female,Medium,Low,Bangalore,Snacks
2973,20A3,54,46+,Male,Medium,High,Bangalore,Snacks
2974,2F95,35,26-35,Male,Medium,High,Bangalore,Biryani
2975,B78B,56,46+,Male,Medium,Low,Bangalore,Gujarati
2976,6886,57,46+,Male,High,Low,Bangalore,Punjabi
2977,CA4,60,46+,Female,High,Medium,Bangalore,Tandoor
2978,CD11,27,26-35,Male,Low,Medium,Bangalore,Tandoor
2979,DDB,49,46+,Male,Low,Medium,Bangalore,North Indian
2980,CA86,34,26-35,Male,Low,Medium,Bangalore,Desserts
2981,4947,44,36-45,Male,Medium,Low,Bangalore,South Indian
2982,A198,45,36-45,Female,Medium,Medium,Bangalore,Lucknowi
2983,7009,48,46+,Female,High,Low,Bangalore,Gujarati
2984,8A20,25,18-25,Male,Medium,High,Bangalore,Mughlai
2985,8093,31,26-35,Male,Low,High,Bangalore,Chinese
2986,96A0,25,18-25,Male,Low,Medium,Bangalore,Chinese
2987,24C0,40,36-45,Female,High,High,Bangalore,Desserts
2988,6533,35,26-35,Male,Medium,Low,Bangalore,Biryani
2989,B0B1,52,46+,Male,Medium,High,Bangalore,Gujarati
2990,1752,33,26-35,Male,Low,Low,Bangalore,Lucknowi
2991,812,24,18-25,Female,Low,Medium,Bangalore,North Indian
2992,8ACA,19,18-25,Male,High,High,Bangalore,South Indian
2993,73D4,35,26-35,Female,Low,Low,Bangalore,Lucknowi
2994,67DD,23,18-25,Male,High,Medium,Bangalore,Mughlai
2995,C64A,30,26-35,Male,High,High,Bangalore,Chinese
2996,59A1,59,46+,Female,Medium,Medium,Bangalore,South Indian
2997,AED 7.00,23,18-25,Female,Medium,Low,Bangalore,Biryani
2998,78CD,44,36-45,Female,Medium,Medium,Bangalore,Lucknowi
2999,3B32,55,46+,Male,High,Low,Bangalore,Mughlai
3000,DD39,39,36-45,Male,Low,Low,Bangalore,Biryani
3001,DF0F,26,26-35,Male,Medium,Medium,Bangalore,Mughlai
3002,7C7E,23,18-25,Male,Medium,Low,Bangalore,North Indian
3003,E0C3,36,36-45,Male,Medium,High,Bangalore,Desserts
3004,7B44,55,46+,Male,Low,Medium,Bangalore,Gujarati
3005,4922,34,26-35,Male,Medium,High,Bangalore,Tandoor
3006,8CE4,36,36-45,Female,Medium,High,Bangalore,Gujarati
3007,2.20E+10,56,46+,Female,Medium,High,Bangalore,Mughlai
3008,6AA6,31,26-35,Female,Medium,Medium,Bangalore,Gujarati
3009,1716,21,18-25,Male,Medium,Low,Bangalore,North Indian
3010,BE1A,31,26-35,Male,Low,High,Bangalore,Tandoor
3011,CED9,56,46+,Female,Low,Low,Bangalore,North Indian
3012,1C6E,18,18-25,Male,Low,Low,Bangalore,South Indian
3013,51AE,44,36-45,Female,High,Medium,Bangalore,South Indian
3014,1971,54,46+,Male,Medium,Low,Bangalore,Tandoor
3015,369F,58,46+,Female,Medium,High,Bangalore,Chinese
3016,8A46,27,26-35,Female,High,High,Bangalore,Punjabi
3017,9D09,36,36-45,Female,Low,High,Bangalore,Biryani
3018,B174,27,26-35,Male,High,Medium,Bangalore,Tandoor
3019,779A,35,26-35,Female,High,High,Bangalore,Punjabi
3020,2A7C,52,46+,Female,Medium,Low,Bangalore,Gujarati
3021,8546,38,36-45,Male,Medium,Medium,Bangalore,Mughlai
3022,17BC,60,46+,Male,Low,Low,Bangalore,North Indian
3023,B415,29,26-35,Male,High,Low,Bangalore,Gujarati
3024,9A90,28,26-35,Female,Medium,High,Bangalore,Desserts
3025,769B,39,36-45,Female,Medium,Low,Bangalore,Lucknowi
3026,75B3,50,46+,Male,Medium,Medium,Bangalore,Lucknowi
3027,A034,48,46+,Male,Low,Low,Bangalore,North Indian
3028,76B2,19,18-25,Female,Medium,Medium,Bangalore,Mughlai
3029,9.00E+32,58,46+,Male,Medium,Medium,Bangalore,Lucknowi
3030,331D,50,46+,Male,High,Medium,Bangalore,Desserts
3031,7411,18,18-25,Male,High,Low,Bangalore,Chinese
3032,4E0C,59,46+,Male,Low,Medium,Bangalore,Chinese
3033,9A13,51,46+,Male,Medium,Low,Bangalore,North Indian
3034,79FF,27,26-35,Female,Medium,Low,Bangalore,Snacks
3035,93C5,40,36-45,Male,High,Low,Bangalore,Desserts
3036,574F,43,36-45,Female,Medium,High,Bangalore,Chinese
3037,67FC,24,18-25,Male,Medium,Medium,Bangalore,South Indian
3038,7B2A,44,36-45,Female,Medium,Low,Bangalore,Biryani
3039,66C2,24,18-25,Male,Low,Low,Bangalore,Chinese
3040,AB8A,22,18-25,Male,High,High,Bangalore,Mughlai
3041,1C13,31,26-35,Male,Medium,Medium,Bangalore,Mughlai
3042,D223,29,26-35,Female,Low,High,Bangalore,North Indian
3043,746A,34,26-35,Female,High,High,Bangalore,Chinese
3044,96EE,36,36-45,Female,Medium,Medium,Bangalore,North Indian
3045,3CF7,57,46+,Male,Medium,Medium,Bangalore,Lucknowi
3046,A893,37,36-45,Female,Medium,Low,Bangalore,South Indian
3047,4C08,40,36-45,Male,Medium,High,Bangalore,Desserts
3048,5787,54,46+,Male,Low,Low,Bangalore,South Indian
3049,13CA,38,36-45,Female,Medium,Low,Bangalore,Lucknowi
3050,DF49,47,46+,Male,High,Medium,Bangalore,Chinese
3051,7B26,28,26-35,Female,High,High,Bangalore,Lucknowi
3052,8.00E+07,28,26-35,Male,High,High,Bangalore,Biryani
3053,50BA,30,26-35,Male,Medium,Medium,Bangalore,Biryani
3054,934A,19,18-25,Female,Low,Medium,Bangalore,Tandoor
3055,464C,21,18-25,Male,Medium,Low,Bangalore,Chinese
3056,8016,50,46+,Male,High,Low,Bangalore,South Indian
3057,D5CB,40,36-45,Male,Low,Medium,Bangalore,Desserts
3058,70BD,48,46+,Male,High,High,Bangalore,Punjabi
3059,3.00E+02,36,36-45,Male,Low,High,Bangalore,Tandoor
3060,6270,58,46+,Male,High,High,Bangalore,Mughlai
3061,9.00E+02,45,36-45,Male,Medium,Medium,Bangalore,Tandoor
3062,4A57,48,46+,Female,Low,Low,Bangalore,Chinese
3063,AA5B,34,26-35,Female,High,Medium,Bangalore,Snacks
3064,7C85,23,18-25,Female,Low,Low,Bangalore,Chinese
3065,1A0D,25,18-25,Female,High,Medium,Bangalore,South Indian
3066,3E2A,18,18-25,Female,Low,Medium,Bangalore,Desserts
3067,9BE1,37,36-45,Male,Low,Low,Bangalore,Punjabi
3068,1BCD,50,46+,Male,Medium,Low,Bangalore,Gujarati
3069,635F,34,26-35,Male,Low,Low,Bangalore,Mughlai
3070,5B72,48,46+,Male,Medium,Medium,Bangalore,South Indian
3071,5551,33,26-35,Female,High,Medium,Bangalore,South Indian
3072,A527,45,36-45,Female,Medium,Medium,Bangalore,Biryani
3073,9B62,46,46+,Female,Medium,Medium,Bangalore,Tandoor
3074,7183,20,18-25,Male,Medium,Medium,Bangalore,Punjabi
3075,7FC4,49,46+,Female,Medium,Medium,Bangalore,Mughlai
3076,CB4A,47,46+,Male,High,High,Bangalore,Mughlai
3077,98C7,58,46+,Female,Low,Medium,Bangalore,Snacks
3078,440,59,46+,Male,Medium,High,Bangalore,Gujarati
3079,734E,29,26-35,Female,High,Medium,Bangalore,Gujarati
3080,61B2,40,36-45,Male,Low,Medium,Bangalore,Lucknowi
3081,E26B,33,26-35,Male,Low,Low,Bangalore,Chinese
3082,2670,28,26-35,Female,Medium,High,Bangalore,Snacks
3083,2BF9,26,26-35,Male,Medium,Medium,Bangalore,Lucknowi
3084,A2C1,54,46+,Male,High,Medium,Bangalore,Chinese
3085,BC86,40,36-45,Male,Low,High,Bangalore,Snacks
3086,8C69,39,36-45,Female,High,Low,Bangalore,Snacks
3087,3A4D,48,46+,Male,High,High,Bangalore,Chinese
3088,9C40,34,26-35,Female,Medium,High,Bangalore,North Indian
3089,CEDC,56,46+,Female,Medium,Medium,Bangalore,South Indian
3090,6421,20,18-25,Female,Low,Low,Bangalore,Desserts
3091,8C46,39,36-45,Female,Low,Medium,Bangalore,Snacks
3092,B268,41,36-45,Male,Low,Medium,Bangalore,North Indian
3093,462B,34,26-35,Female,High,High,Bangalore,Mughlai
3094,6670,36,36-45,Female,Medium,Medium,Bangalore,Biryani
3095,7890,32,26-35,Female,Low,Medium,Bangalore,North Indian
3096,10A8,20,18-25,Female,Medium,Low,Bangalore,Gujarati
3097,A3BF,55,46+,Male,Medium,Medium,Bangalore,Snacks
3098,C8AF,59,46+,Female,Low,Medium,Bangalore,North Indian
3099,B2D0,35,26-35,Male,Low,High,Bangalore,Tandoor
3100,1050,30,26-35,Female,High,Medium,Bangalore,Chinese
3101,CA9F,57,46+,Male,High,High,Bangalore,Biryani
3102,64C9,43,36-45,Male,Low,High,Bangalore,Punjabi
3103,9837,48,46+,Male,Low,High,Bangalore,Desserts
3104,C240,37,36-45,Female,High,Medium,Bangalore,South Indian
3105,529,33,26-35,Female,High,High,Bangalore,Chinese
3106,111F,42,36-45,Male,Medium,High,Bangalore,Lucknowi
3107,7CA0,46,46+,Male,High,Medium,Bangalore,Punjabi
3108,2088,42,36-45,Female,Medium,Medium,Bangalore,Punjabi
3109,DA70,31,26-35,Female,Low,Medium,Bangalore,Tandoor
3110,7194,57,46+,Male,Low,Low,Bangalore,Desserts
3111,8B98,49,46+,Female,Medium,Low,Bangalore,Biryani
3112,6F02,30,26-35,Female,Low,Medium,Bangalore,Biryani
3113,41B4,32,26-35,Female,Medium,High,Bangalore,Snacks
3114,BE14,28,26-35,Male,Medium,Low,Bangalore,North Indian
3115,4B68,58,46+,Female,Medium,Low,Bangalore,Snacks
3116,7D0D,42,36-45,Female,High,Low,Bangalore,Chinese
3117,5C1,45,36-45,Female,High,Medium,Bangalore,North Indian
3118,13C5,33,26-35,Female,Medium,Low,Bangalore,Tandoor
3119,4C19,58,46+,Male,Low,Low,Bangalore,Lucknowi
3120,528F,60,46+,Male,Low,Medium,Bangalore,Lucknowi
3121,B1B7,40,36-45,Female,Low,Medium,Bangalore,Chinese
3122,CA19,21,18-25,Female,Low,Low,Bangalore,North Indian
3123,B312,25,18-25,Female,Low,Medium,Bangalore,Punjabi
3124,650D,29,26-35,Female,Medium,Low,Bangalore,Desserts
3125,66DE,41,36-45,Male,High,Medium,Bangalore,Tandoor
3126,38BA,20,18-25,Male,Low,High,Bangalore,Desserts
3127,8D74,38,36-45,Male,Medium,High,Bangalore,Snacks
3128,3152,43,36-45,Male,Medium,High,Bangalore,Biryani
3129,6EB1,28,26-35,Male,High,Low,Bangalore,Punjabi
3130,9E8E,43,36-45,Male,Medium,High,Bangalore,Tandoor
3131,2720,57,46+,Male,Medium,Medium,Bangalore,Snacks
3132,2209,28,26-35,Female,High,Medium,Bangalore,Desserts
3133,2DE3,59,46+,Male,Low,Medium,Bangalore,Mughlai
3134,C438,50,46+,Female,Medium,Medium,Bangalore,Lucknowi
3135,3043,37,36-45,Female,Medium,Low,Bangalore,Punjabi
3136,9DFF,40,36-45,Male,Medium,Low,Bangalore,Gujarati
3137,AD91,27,26-35,Male,Medium,Low,Bangalore,North Indian
3138,3DD2,23,18-25,Male,Medium,Low,Bangalore,Lucknowi
3139,4F89,18,18-25,Male,Medium,Medium,Bangalore,Snacks
3140,92CE,58,46+,Male,Low,Medium,Bangalore,Mughlai
3141,A66A,39,36-45,Male,Medium,Medium,Bangalore,Lucknowi
3142,81F9,23,18-25,Male,Medium,Medium,Bangalore,Lucknowi
3143,5649,22,18-25,Female,Medium,Medium,Bangalore,North Indian
3144,ACAE,40,36-45,Female,Medium,Medium,Bangalore,Lucknowi
3145,9060,58,46+,Female,Medium,High,Bangalore,Gujarati
3146,82F6,54,46+,Male,Low,Medium,Bangalore,Desserts
3147,6ABE,20,18-25,Female,Low,High,Bangalore,Mughlai
3148,B8F7,37,36-45,Female,Low,Low,Bangalore,South Indian
3149,2FA6,21,18-25,Female,Low,Low,Bangalore,South Indian
3150,906B,25,18-25,Male,High,Medium,Bangalore,Mughlai
3151,85CE,21,18-25,Male,Low,Low,Bangalore,Tandoor
3152,820B,50,46+,Female,Medium,Medium,Bangalore,South Indian
3153,B691,59,46+,Male,Medium,High,Bangalore,Tandoor
3154,E0C8,60,46+,Male,Low,Medium,Bangalore,Tandoor
3155,2D28,60,46+,Male,Low,Medium,Bangalore,Snacks
3156,5599,29,26-35,Female,Medium,Medium,Bangalore,North Indian
3157,3661,40,36-45,Male,Medium,High,Bangalore,Punjabi
3158,4C51,27,26-35,Male,Low,High,Bangalore,North Indian
3159,80CE,36,36-45,Male,High,Low,Bangalore,South Indian
3160,57A1,28,26-35,Male,High,Medium,Bangalore,Tandoor
3161,8692,47,46+,Male,Medium,Medium,Bangalore,Desserts
3162,4804,31,26-35,Male,Medium,Low,Bangalore,North Indian
3163,1C9F,31,26-35,Male,Low,Low,Bangalore,South Indian
3164,9280,60,46+,Female,Low,High,Bangalore,Punjabi
3165,8347,33,26-35,Male,Low,High,Bangalore,South Indian
3166,480C,47,46+,Female,Low,Medium,Bangalore,Biryani
3167,1B33,19,18-25,Female,Medium,Medium,Bangalore,Lucknowi
3168,D27A,38,36-45,Female,Low,Medium,Bangalore,North Indian
3169,78D,23,18-25,Male,Medium,Low,Bangalore,North Indian
3170,461D,21,18-25,Male,Low,Low,Bangalore,Chinese
3171,119F,28,26-35,Male,Low,Medium,Bangalore,North Indian
3172,6AA7,24,18-25,Female,Medium,High,Bangalore,Punjabi
3173,73F6,24,18-25,Male,Low,High,Bangalore,Biryani
3174,2DB1,55,46+,Female,Medium,Medium,Bangalore,Biryani
3175,35D6,35,26-35,Female,Medium,High,Bangalore,Mughlai
3176,D164,44,36-45,Female,Low,Low,Bangalore,Tandoor
3177,5D98,35,26-35,Female,Medium,Low,Bangalore,Biryani
3178,B9A2,30,26-35,Male,High,Medium,Bangalore,Gujarati
3179,B8B1,18,18-25,Female,Medium,Low,Bangalore,Gujarati
3180,767,45,36-45,Female,Medium,Medium,Bangalore,Tandoor
3181,8AAB,56,46+,Male,High,Medium,Bangalore,Tandoor
3182,677C,57,46+,Female,High,Low,Bangalore,Gujarati
3183,80FF,18,18-25,Female,Medium,Medium,Bangalore,Mughlai
